"X1990","X1995","X2000","X2005","X2010","X2015"
1219.054,1221.799,1207.649,1180.825,1142.595,1094.156
1220.551,1223.3,1209.13,1182.273,1143.996,1095.5
1248.13,1252.694,1240.641,1216.276,1180.812,1135.365
1866.669,1986.399,2100.547,2213.8,2324.968,2432.066
1009.172,1171.375,1353.379,1559.974,1792.486,2051.518
636.5078,800.9497,993.8694,1220.154,1482.31,1782.186
663.2671,835.7845,1038.568,1276.875,1553.516,1870.606
1225.25,1567.82,1978.474,2470.334,3052.581,3733.039
3584.817,4520.688,5628.7,6942.3,8481.766,10266.5
5925.646,7375.448,9066.297,11043.33,13329.39,15945.72
3837.644,4929.669,6244.855,7826.788,9706.695,11913.9
3283.348,4164.162,5223.75,6498.089,8012.807,9792.001
635.395,629.3658,617.7133,603.3781,587.4989,571.4185
593.0768,578.7627,557.1558,530.7603,500.4543,467.2868
549.01,544.9833,536.5613,526.2214,515.492,505.6822
610.6264,599.2673,580.959,558.2971,532.2224,503.8422
756.942,867.9401,982.5011,1101.257,1222.402,1343.686
765.5081,883.7872,1006.269,1133.473,1263.44,1393.727
961.7065,1201.874,1491.323,1839.426,2263.301,2772.613
785.3902,916.1284,1055.689,1205.5,1365.556,1534.657
570.4155,694.8707,839.8339,1009.364,1209.674,1443.807
645.6041,852.8141,1115.304,1443.844,1860.015,2375.875
767.6356,1013.807,1325.896,1716.262,2210.881,2823.921
142.8195,188.4803,246.6868,319.3305,411.3335,525.4108
751.5745,929.3563,1138.036,1379.616,1664.677,1992.102
1156.992,1427.228,1743.234,2107.434,2535.318,3024.47
1159.423,1430.226,1746.898,2111.864,2540.648,3030.822
1002.534,1236.707,1510.412,1825.962,2196.665,2620.461
881.4958,1087.411,1327.967,1605.395,1931.29,2303.87
3014.272,3262.079,3480.738,3676.685,3851.594,4004.159
4325.977,4508.886,4616.799,4663.044,4647.632,4573.429
7692.114,8001.275,8176.909,8242.6,8199.145,8052.645
8903.954,9295.827,9552.151,9686.968,9708.558,9624.638
12115.4,15077.94,18957.73,23045.85,27732.15,33038.99
17066.31,19325.92,21585.11,23766.77,25871.2,27858.31
73642.47,81383.98,88447.85,94899.48,100574,105328.7
356107.1,407849.2,459664.7,511821.9,563313.2,613118
590776.6,675176.3,758998.9,842623.6,924344.9,1002486
82567.61,91396.52,99472.27,106868.3,113387.3,118863.4
61752.57,68827.46,75649.61,82307.19,88675.8,94636.08
12980.85,13364.04,14428.3,14808.88,15134.45,15390.28
83238.61,98376.1,115571.7,134025.1,153102.2,172238.9
246337.3,266664.1,289984.9,314420.8,338975.5,363000
49387.84,54901.65,60785.96,66551.71,71890.55,76586.72
3584.934,3837.064,4041.757,4140.644,4266.676,4387.867
57988.13,60443.4,62052.64,63572.27,65510.57,67385.6
35492.7,36807.21,37604.74,38526.22,39704.12,40838.86
19484.71,18815.09,17904.1,18343.17,18902.5,19444.49
87.11034,105.1878,126.3664,129.6681,133.4799,137.29
84.0167,95.63509,108.635,111.475,114.8385,118.2019
116.6197,105.2007,94.74128,97.22475,100.0316,102.8384
2775.565,2705.874,2639.587,2560.384,2468.471,2368.993
16595.56,16540.79,16407.14,16107.97,15713.91,15251.87
10189.92,10152.12,9895.317,9546.031,9149.745,8725.541
6859.254,6692.701,6472.539,6195.538,5890.781,5570.885
0.4225547,1.113229,1.214279,1.16146,1.108641,1.042616
1.043661,2.133415,2.074923,1.944466,1.814009,1.650936
1.448675,2.761539,2.580451,2.399368,2.218284,1.991927
1.79136,3.414782,3.19086,2.966938,2.743019,2.463121
1.601024,3.051952,2.851824,2.651692,2.451568,2.201408
0.1811895,0.3453926,0.3227437,0.3000951,0.2774464,0.2491356
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.0297124,0.03289587,0.03607934,0.03905058,0.04202183,0.04520528
0.3088532,0.3419446,0.3750359,0.4059213,0.4368067,0.469898
0.3341537,0.3699554,0.4057578,0.4391725,0.4725882,0.5083901
0.3283554,0.3635362,0.3987168,0.4315526,0.4643879,0.4995691
0.3090823,0.3421983,0.3753145,0.4062225,0.4371308,0.4702469
0.3166844,0.3506152,0.3845453,0.4162141,0.4478825,0.4818128
0.3108129,0.3441143,0.3774157,0.4084965,0.439578,0.4728795
0.3049172,0.3375869,0.3702569,0.4007486,0.4312402,0.4639099
0.2594468,0.2872448,0.3150428,0.3409873,0.3669323,0.3947306
0.2794995,0.309446,0.3393921,0.3673421,0.3952917,0.4252384
0.2870923,0.3178528,0.3486125,0.3773222,0.4060313,0.4367913
0.2811067,0.3112252,0.3413439,0.3694548,0.3975652,0.4276843
0.2750989,0.3045739,0.3340487,0.3615589,0.3890685,0.4185435
0.2390173,0.2646262,0.2902355,0.314137,0.3380391,0.3636477
0.1208397,0.1337869,0.146734,0.158818,0.170902,0.1838491
0.1194538,0.1322525,0.1450511,0.1569965,0.1689419,0.1817405
0.1930295,0.2137112,0.2343931,0.2536961,0.272999,0.2936806
0.1156119,0.1279989,0.1403858,0.1519471,0.1635083,0.1758953
1.922148,2.001575,1.965265,1.944841,1.94711,1.94711
2.098091,2.184789,2.145156,2.122862,2.125339,2.125339
0.7878119,0.8203662,0.8054842,0.7971131,0.7980432,0.7980432
1.288979,1.342243,1.317894,1.304197,1.305719,1.305719
1.916524,1.995719,1.959516,1.93915,1.941414,1.941414
3.537918,3.68412,3.617285,3.579691,3.583869,3.583869
0,0,0,0,0,0
0.008139195,0.008865908,0.009883304,0.01061002,0.01148208,0.01220879
0.105764,0.1152072,0.1284276,0.137871,0.1492027,0.158646
0.105003,0.1143781,0.1275036,0.1368787,0.1481292,0.1575042
0.09667872,0.1053108,0.1173956,0.1260276,0.136386,0.145018
0.09305689,0.1013656,0.1129977,0.1213062,0.1312767,0.1395853
0.08281253,0.09020658,0.1005581,0.1079522,0.116825,0.124219
133.0401,155.1346,177.8373,201.0804,224.7965,249.5263
1021.933,1277.46,1585.516,1955.53,2392.396,2902.753
1450.694,1730.269,2047.78,2406.572,2802.923,3235.015
2125.723,2434.519,2768.635,3132.845,3525.007,3945.942
2216.099,2499.961,2804.378,3134.277,3488.097,3867.346
1175.691,1240.132,1336.741,1468.171,1631.633,1825.067
2364.167,2592.153,2820.475,3047.942,3264.963,3466.371
1165.766,1284.104,1404.72,1526.646,1644.434,1754.676
323.9765,349.4847,374.4379,398.6054,420.555,439.5009
515.165,555.7253,595.4044,633.8335,668.7369,698.8643
523.2817,584.8942,649.3164,716.3947,783.6688,849.3643
525.3942,592.1456,662.6063,736.6741,811.8455,886.2145
1580.019,1815.789,2072.439,2350,2641.12,2940.577
1844.65,2122.703,2425.906,2754.332,3099.397,3455.059
1862.307,2143.017,2449.124,2780.693,3129.057,3488.125
1879.816,2163.17,2472.159,2806.842,3158.488,3520.926
1888.353,2171.937,2481.035,2815.708,3167.167,3529.249
981.6002,1064.195,1145.888,1225.647,1299.48,1364.808
1024.849,1111.082,1196.375,1279.649,1356.735,1424.941
853.4362,920.9003,987.1632,1051.401,1110.281,1161.669
189.0892,193.2822,196.1775,197.7746,197.6751,195.6784
190.6895,194.918,197.838,199.4489,199.3481,197.3345
249.4389,233.1558,217.1038,201.4733,185.9409,170.4395
279.735,253.1616,227.5882,203.3007,180.0134,157.726
292.5189,266.6296,241.647,217.8541,194.9187,172.8306
1054.07,1092.652,1124.83,1150.524,1166.237,1171.228
1062.241,1101.119,1133.549,1159.441,1175.276,1180.305
1070.33,1109.506,1142.18,1168.27,1184.226,1189.293
645.1784,689.39,732.6079,774.7302,813.1585,846.8386
384.4763,431.5165,480.9029,532.5243,584.3683,635.2075
40731.94,45101.27,49596.12,54183.72,58669.72,62931.79
72842.52,80650.4,88681.52,96877.12,104889.8,112500.9
12771.25,14289.11,15903.42,17617.27,19382.92,21175.76
1300.068,1690.446,2570.456,3299.46,4197.834,5290.586
1403.744,1548.908,1860.33,2092.12,2359.739,2668.943
1349.292,1410.702,1464.736,1511.027,1544.801,1564.567
1358.032,1419.84,1474.227,1520.816,1554.808,1574.704
1473.293,1542.57,1604.01,1657.165,1696.776,1721.136
10249.5,10901.19,11514.75,12083.65,12568.11,12949.52
12629.66,13438.97,14201.91,14910.32,15515.01,15992.88
8531.892,9187.499,9828.174,10447.72,11010.85,11498.46
17059.03,18435.05,19788.04,21104.15,22310.53,23367.53
108012.8,120929.1,134542.1,148802.2,163207.4,177433
616508.5,646273,674345.6,700606.6,723003.1,740693.9
26117.93,28806.7,31555.32,34341.44,37043.23,39583.82
225228.7,241040.6,257968.5,276178.8,295038.7,314294.5
43645.89,51624.86,60789.3,71265.36,82955.95,95809.28
2945.785,3167.308,3394.633,3629.46,3862.55,4090.842
3682.782,3840.451,3977.31,4092.245,4172.925,4215.477
3453.102,3649.275,3833.004,4002.894,4146.583,4258.986
2345.595,2620.977,2908.586,3206.468,3503.937,3793.148
626.038,698.4977,773.5354,851.1235,928.4542,1003.099
537.3049,604.9789,676.407,751.5898,827.4681,902.8471
1418.103,1583.288,1755.55,1934.018,2111.584,2284.12
6200.8,7080.475,7965.826,8855.598,9738.478,10628.75
7710.271,8174.703,8667.369,9198.27,9764.523,10388.5
3463.387,2914.922,2411.698,1969.339,1590.81,1277.021
3459.932,2911.103,2407.457,1964.606,1585.538,1271.162
14381.64,16456.95,18602.13,20822.15,23106.62,25513.48
18008.12,21005.12,24078.52,27228.98,30441.28,33792.89
21736.46,25358.23,29073.07,32882.12,36767.21,40822.4
1872.185,2228.315,2613.202,3031.593,3487.74,3997.557
2628.115,2933.35,3232.173,3531.699,3838.194,4170.202
20335.43,22190.37,23798.84,25182.38,26347.26,27376.99
23928.86,26070.81,27922.69,29508.76,30834.75,31996.8
16314.89,17420.87,18393.16,19242.13,19963.99,20612.92
13226.47,14383.83,15468.62,16520.86,17581.96,18764.71
682.7524,1034.528,1567.514,2373.286,3581.87,5399.296
1016.214,1265.48,1625.995,2157.402,2942.974,4120.582
909.5245,1126.62,1433.251,1868.87,2502.197,3439.595
1536.703,1756.498,2205.75,2513.627,2847.891,3217.414
2227.263,2705.907,3856.545,4642.61,5524.133,6517.448
2694.92,2876.17,3029.66,3150.821,3225.285,3262.51
8420.593,8992.581,9478.908,9864.855,10104.61,10228.38
10763.83,11495.73,12118.27,12612.55,12919.96,13079.14
48835.24,53639.35,58169.34,62297.22,65681.59,68453.82
67888.95,72706.86,76990.24,80583.48,83135.49,84854.55
50708.29,53582.01,56027.3,57988.07,59228.73,59949.65
22277.71,24778.58,27362.44,29999.6,32547.41,35076.68
6482.001,6773.241,6990.236,7127.27,7156.597,7106.735
3569.587,3704.548,3815.238,3896.376,3937.201,3950.475
813.5588,958.9487,1120.593,1295.809,1478.294,1668.772
1153.886,1340.021,1547.213,1770.173,2001.545,2241.271
1913.676,2317.022,2793.928,3339.591,3949.615,4626.723
1467.466,1670.726,1899.899,2152.154,2423.94,2719.121
1170.26,1234.082,1286.056,1325.048,1345.783,1353.131
5021.118,6255.671,7713.667,9420.913,11368.87,13589.82
8105.558,8969.896,9804.505,10621.38,11406.51,12147.59
40878.07,48668.41,57171.53,66476.5,76522.3,87210.43
23074.96,27467.96,32255.71,37486.38,43123.91,49111.11
2897.462,3237.652,3570.915,3900.308,4220.243,4524.83
3904.684,4088.396,4222.654,4315.93,4366.408,4373.253
2956.633,3065.323,3134.736,3172.1,3177.008,3149.696
1220.551,1223.3,1209.13,1182.273,1143.996,1095.5
1197.427,1187.596,1161.969,1125.078,1078.396,1023.277
1126.237,1079.213,1019.74,953.2572,881.8177,807.2349
793.4192,889.9728,1001.867,1134.162,1289.22,1468.88
636.5078,800.9497,993.8694,1220.154,1482.31,1782.186
637.0426,801.6234,994.7052,1221.179,1483.555,1783.685
637.5298,802.2357,995.4659,1222.112,1484.689,1785.048
745.4819,942.8376,1175.974,1451.29,1772.529,2142.625
1331.942,1701.251,2143.05,2670.885,3294.391,4021.496
2909.407,3731.718,4720.419,5907.288,7315.617,8966.1
2616.507,3266.058,4044.336,4977.979,6085.485,7383.954
607.6095,592.2734,569.3787,541.5196,509.5776,474.6571
607.8631,592.5205,569.6165,541.7458,509.79,474.855
608.0534,592.7059,569.7947,541.9148,509.95,475.0042
638.1349,648.2377,653.0156,654.6702,653.5439,650.0648
764.7734,882.4261,1004.228,1130.707,1259.916,1389.429
765.5081,883.7872,1006.269,1133.473,1263.44,1393.727
765.4296,883.694,1006.164,1133.356,1263.308,1393.58
765.2692,883.5112,1005.954,1133.119,1263.045,1393.29
568.3139,692.8365,838.0433,1008.031,1209.102,1444.357
449.0068,593.1783,775.7183,1004.287,1293.836,1652.696
778.8252,1028.645,1345.234,1741.313,2243.205,2865.204
372.0129,491.2247,642.5602,831.7493,1071.439,1368.544
829.2847,1048.397,1313.736,1631.2,2017.87,2477.922
951.7045,1174.044,1433.945,1733.487,2085.447,2487.746
986.4251,1216.865,1486.256,1796.734,2161.535,2578.523
987.5212,1218.208,1487.86,1798.681,2163.86,2581.307
1004.937,1239.673,1513.969,1830.255,2201.764,2626.558
2706.242,2984.747,3245.251,3491.448,3724.196,3940.108
7055.688,7573.565,7989.458,8315.976,8544.655,8670.802
9146.601,9877.207,10481.19,10972.38,11337.51,11568.03
9173.194,10216.45,11347.22,12427.36,13534.03,14670.12
13362.96,15166.78,17066.14,18931.37,20811.29,22686.16
19768.82,21301.11,22626.65,23783.93,24749.37,25503.23
84435.34,91198.64,96855.93,101538.1,105124.1,107534.7
122018.2,137366.2,152124.9,166371.5,179780.6,192038.8
271334,308602.6,345211.8,381301.6,416078.4,448755.9
68729.21,79454.2,90606.36,101986.9,113567.1,125179.1
30134.01,32284.99,34076.5,35585.24,36794.94,37701.34
131492.2,135352,146161.7,149996.1,153291.5,155853.7
85900.12,102817.4,122763.1,145223.2,169863.9,196422
141586.4,163289,190021,221238.9,256758.3,296491.9
1784.862,1659.412,1532.473,1396.073,1251.928,1104.906
78.06545,83.63075,88.09312,90.24906,93.00664,95.66399
15035.7,15805.31,16373.33,16772.56,17284.49,17778.82
112939.6,113300.3,112190.1,114937.7,118439.2,121828.4
14867.84,15122.65,15172.74,15543.88,16018.93,16477.53
10683,9475.96,8291.527,8493.327,8752.821,9004.567
643.7184,638.4595,629.0178,644.1696,663.592,682.7898
1163.724,1114.747,1051.821,1077.923,1110.526,1142.392
12747.49,12549.7,12191.19,12102.31,12017.98,11905.36
13877.87,13861.38,13581.81,13174.6,12694.81,12171.74
35786.17,36655.36,36618.97,36207.55,35571.19,34763.27
1220.777,1246.738,1191.412,1126.629,1058.567,990.2661
2519.313,2669.711,2494.819,2306.934,2120.175,1936.31
1.660706,3.165721,2.958131,2.750542,2.542956,2.283471
1.687591,3.216971,3.006019,2.795072,2.584124,2.320438
1.73154,3.300752,3.084306,2.867862,2.651421,2.380869
1.417908,2.702887,2.525648,2.348408,2.171172,1.949624
0.2352111,0.4483714,0.4189697,0.3895684,0.3601671,0.3234153
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
82.34412,101.4659,102.7292,102.9589,102.4995,101.5233
0.001746598,0.003493194,0.003493194,0.003493194,0.003493194,0.003493194
0.1094717,0.1212009,0.13293,0.1438771,0.1548243,0.1665534
0.339926,0.3763466,0.4127671,0.4467598,0.4807524,0.5171731
0.3270011,0.3620366,0.3970725,0.4297721,0.4624725,0.4975081
876.3117,1044.825,1145.057,1241.85,1338.152,1434.7
0.3225321,0.3570892,0.3916464,0.4238992,0.4561526,0.4907099
0.3166844,0.3506152,0.3845453,0.4162141,0.4478825,0.4818128
0.3108129,0.3441143,0.3774157,0.4084965,0.439578,0.4728795
0.3049172,0.3375869,0.3702569,0.4007486,0.4312402,0.4639099
0.2873952,0.3181874,0.3489798,0.3777188,0.4064588,0.4372514
0.2710063,0.3000426,0.3290794,0.3561796,0.3832802,0.4123168
0.2870923,0.3178528,0.3486125,0.3773222,0.4060313,0.4367913
0.2811067,0.3112252,0.3413439,0.3694548,0.3975652,0.4276843
0.2750989,0.3045739,0.3340487,0.3615589,0.3890685,0.4185435
0.2052961,0.2272922,0.2492883,0.2698178,0.2903478,0.3123435
0.132009,0.1461529,0.1602967,0.1734976,0.1866985,0.2008424
0.1570422,0.1738682,0.1906941,0.2063982,0.2221024,0.2389285
312.3431,392.7529,430.7612,467.1166,503.4717,539.2778
0.07692856,0.08517087,0.09341323,0.1011061,0.108799,0.1170412
3.202468,3.334801,3.274306,3.240277,3.244058,3.244058
1.5788,1.644039,1.614215,1.59744,1.599304,1.599304
1.830877,1.906533,1.871948,1.852493,1.854654,1.854654
0.9818498,1.022422,1.003875,0.9934418,0.9946012,0.9946012
0.921076,0.9591371,0.9417377,0.9319509,0.9330381,0.9330381
4.943127,5.14739,5.054014,5.001483,5.00732,5.00732
0.1455517,0.1515662,0.1488167,0.1472701,0.147442,0.147442
0.07689229,0.0837577,0.09336912,0.1002346,0.108473,0.1153384
0.1049977,0.1143723,0.1274971,0.1368718,0.1481217,0.1574962
0.09334795,0.1016827,0.113351,0.1216857,0.1316873,0.1400219
0.09305689,0.1013656,0.1129977,0.1213062,0.1312767,0.1395853
0.07652369,0.08335617,0.09292158,0.09975418,0.1079532,0.1147856
25.80274,30.08792,34.49102,38.99896,43.59863,48.39489
68.18667,79.51073,91.14644,103.0592,115.2143,127.889
3408.888,4287.823,5358.228,6654.579,8194.089,9998.352
6006.26,7180.21,8524.518,10054.76,11754.29,13612.28
6039.842,7220.354,8572.184,10110.98,11820,13688.39
2341.73,2799.429,3323.547,3920.165,4582.779,5307.173
753.9551,901.3186,1070.066,1262.156,1475.495,1708.725
117.0572,126.2734,135.2895,144.0216,151.9523,158.7977
529.5884,571.2844,612.074,651.5792,687.4598,718.4307
521.8204,585.5157,652.4227,722.4117,793.0141,862.4025
525.3942,592.1456,662.6063,736.6741,811.8455,886.2145
1552.443,1783.789,2035.565,2307.799,2593.264,2886.825
1844.65,2122.703,2425.906,2754.332,3099.397,3455.059
1862.307,2143.017,2449.124,2780.693,3129.057,3488.125
1879.816,2163.17,2472.159,2806.842,3158.488,3520.926
1990.132,2281.521,2598.26,2940.347,3298.571,3666.56
14480.37,15518.92,16517.71,17466.08,18305.04,19004.63
14723.32,15779.17,16794.58,17758.69,18611.52,19322.69
9423.959,10096.22,10742.31,11355.33,11897,12347.96
189.0892,193.2822,196.1775,197.7746,197.6751,195.6784
190.6895,194.918,197.838,199.4489,199.3481,197.3345
249.7634,233.3636,217.2038,201.4754,185.8554,170.2775
227.872,223.8617,219.8509,215.9571,211.4437,206.2408
219.932,223.4427,226.5795,229.4061,231.0126,231.3019
949.7679,983.7335,1011.876,1034.169,1047.456,1051.116
984.8313,1020.284,1049.718,1073.085,1087.12,1091.162
1023.651,1060.761,1091.629,1116.197,1131.068,1135.538
916.5065,953.4028,985.2545,1012.013,1030.55,1040.137
386.5836,433.0696,481.8093,532.7001,583.7326,633.7004
2062.51,2289.383,2523.741,2764.111,3000.489,3226.586
63461.49,69567.09,75773.65,82036.6,88070.91,93708.36
22310.98,23505.91,24622.09,25658.31,26544.54,27258.61
18535.84,19585.48,20754.19,21761.15,22681.77,23503.41
1312.113,1397.155,1480.44,1557.51,1625.13,1681.089
1029.953,1097.639,1163.015,1225.724,1281.998,1330.149
821.708,879.3179,936.3207,992.6814,1045.519,1093.548
10353.71,11012.42,11632.67,12207.84,12697.73,13083.58
12552.71,13357.11,14115.41,14819.49,15420.5,15895.44
12629.66,13438.97,14201.91,14910.32,15515.01,15992.88
9557.952,10199.64,10810.41,11383.74,11881.94,12286.52
4734.605,5138.942,5540.68,5935.749,6303.971,6633.298
52360.57,56913.35,61474.51,66008.39,70290.18,74194.9
77614.12,83195.89,88583.53,93722.99,98300.82,102157
7779.472,8619.976,9486.028,10371.02,11238.01,12063.3
121157.1,133980.5,147188.4,160693.7,173933.8,186559.7
42183.86,47984.34,54374.1,61398.96,68918.27,76854.51
5710.822,6092.729,6464.195,6823.072,7147.744,7428.545
3654.454,3817.027,3959.892,4081.87,4170.621,4222.145
2988.896,3258.888,3533.024,3809.188,4075.047,4323.309
1948.433,2176.825,2415.141,2661.901,2908.287,3147.616
564.9578,633.6704,705.6345,780.847,856.3864,930.5887
790.0739,885.7682,986.1799,1091.06,1196.18,1299.517
2179.535,2428.929,2688.247,2955.862,3221.182,3477.533
2700.316,3027.985,3365.378,3710.855,4053.394,4388.412
2665.79,2988.978,3317.835,3652.752,3989.044,4332.135
403.5412,361.2746,324.6684,295.3111,273.0717,257.8984
301.8536,284.3852,271.4041,263.9494,261.6092,264.2427
1732.523,2003.654,2281.807,2567.069,2856.835,3156.929
1892.834,2160.922,2433.738,2711.223,2989.594,3273.558
9024.119,10543.7,12113.54,13737,15409.8,17175.25
212.2905,287.8216,383.5951,504.2945,655.441,845.8162
121.3497,164.5249,219.2709,288.2653,374.6637,483.4862
4840.031,5347.86,5824.034,6279.038,6720.866,7178.836
23758.66,25915.07,27779.49,29376.71,30713.21,31885.68
6585.939,7133.565,7604.548,8005.41,8337.967,8628.332
1426.543,1521.883,1608.926,1687.133,1753.4,1811.868
1283.073,1405.788,1524.074,1635.852,1734.148,1824.326
866.4686,898.3107,919.3624,928.9146,923.7847,908.0403
1436.548,1628.316,1913.864,2166.283,2438.023,2738.24
958.2389,1205.261,1813.498,2228.597,2697.893,3229.382
2064.514,2599.48,4303.672,5292.304,6410.19,7674.187
3061.12,3399.839,3969.001,4360.168,4737.2,5111.074
6917.057,7723.05,8529.759,9322.016,10049.29,10729.39
23905.35,26936.44,29990.11,32999.61,35773.12,38360.59
195342.1,220262.2,245206.3,269570.3,291745.5,312103.1
388639.7,435958.5,483016.3,528668.2,569828.1,607298
62014.55,66327.02,70351.6,74007.13,76956.55,79407.55
19019.03,19288.37,19415.98,19417.41,19245.96,18996.71
3412.813,3446.381,3435.195,3380.71,3274.226,3134.224
2420.609,2484.689,2524.584,2540.963,2526.256,2492.937
582.7249,703.1832,837.515,984.9402,1139.977,1303.98
583.9476,704.6581,839.2724,987.0071,1142.37,1306.715
585.1257,706.0803,840.9656,988.9973,1144.674,1309.352
784.5832,883.3021,986.3172,1092.751,1197.142,1302.097
1154.006,1211.219,1254.808,1283.725,1292.601,1286.346
3916.221,4880.141,6026.593,7374.549,8912.04,10671.5
8709.524,10459.9,12452.15,14728.47,17293.73,20165.51
39718.05,47285.34,55548.57,64596.04,74370.27,84777.85
23777.46,28597.28,33932.1,39852.06,46337.88,53349.47
2856.427,3333.827,3868.842,4478.751,5170.777,5952.244
3995.679,4167.939,4287.547,4363.522,4394.438,4379.953
3448.999,3587.708,3680.8,3736.354,3753.484,3732.16
1220.551,1223.3,1209.13,1182.273,1143.996,1095.5
1191.141,1178.086,1149.526,1110.073,1061.248,1004.446
1126.237,1079.213,1019.74,953.2572,881.8177,807.2349
